amount,amountCreditDebitIndicator,effectiveDate,glAccountNumber,jeHeaderDescription,journalId,journalIdLineNumber,transactionId,transactionTypeDescription,transactionType,reversalReason,isNegativePostingIndicator,reversalID,reversalType,reversalFiscalYear,isInterCoFlag,clearingDocumentNumber,clearingDate,customerNumber,vendorNumber,documentStatus,documentDate,documentType,transactionKey,accountType,referenceTransaction,businessTransactionCode,postingKey,isClearing,referenceSubledgerDocumentNumber,transactionCode,amountCurrency,approvedBy,approvedDateTime,businessUnitCode,enteredBy,enteredDateTime,fiscalYear,jeLineDescription,journalEntryType,lastModifiedBy,lastModifiedDate,localAmount,localAmountCurrency,period,reportingAmount,reportingAmountCurrency,reversalIndicator,reversalJournalId,segment01,segment02,segment03,segment04,segment05,sourceId,tags,taxCode,userDefined1,userDefined2
960.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003038,23329,1,003-08-0000023329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003038,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003038,23330,1,003-08-0000023330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003038,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003038,23331,1,003-08-0000023331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003038,,,,,,8,,,,,,,,,,,,,,
3600.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003038,23332,1,003-08-0000023332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003038,,,,,,8,,,,,,,,,,,,,,
3600.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003038,23333,1,003-08-0000023333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003038,,,,,,8,,,,,,,,,,,,,,
3600.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003038,23334,1,003-08-0000023334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003038,,,,,,8,,,,,,,,,,,,,,
3600.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003038,23335,1,003-08-0000023335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003038,,,,,,8,,,,,,,,,,,,,,
3600.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003038,23336,1,003-08-0000023336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003038,,,,,,8,,,,,,,,,,,,,,
3600.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003038,23337,1,003-08-0000023337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003038,,,,,,8,,,,,,,,,,,,,,
3600.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003038,23338,1,003-08-0000023338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003038,,,,,,8,,,,,,,,,,,,,,
13.4,D,2021-08-18T00:00:00Z,13101,Order No 0000003037,23369,1,003-08-0000023369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003037,,,,,,8,,,,,,,,,,,,,,
120.6,D,2021-08-18T00:00:00Z,13101,Order No 0000003037,23370,1,003-08-0000023370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003037,,,,,,8,,,,,,,,,,,,,,
39.5,D,2021-08-18T00:00:00Z,13101,Order No 0000003037,23371,1,003-08-0000023371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003037,,,,,,8,,,,,,,,,,,,,,
55.3,D,2021-08-18T00:00:00Z,13101,Order No 0000003037,23372,1,003-08-0000023372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003037,,,,,,8,,,,,,,,,,,,,,
27.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003037,23373,1,003-08-0000023373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003037,,,,,,8,,,,,,,,,,,,,,
28.5,D,2021-08-18T00:00:00Z,13101,Order No 0000003037,23374,1,003-08-0000023374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003037,,,,,,8,,,,,,,,,,,,,,
39.2,D,2021-08-18T00:00:00Z,13101,Order No 0000003037,23375,1,003-08-0000023375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003037,,,,,,8,,,,,,,,,,,,,,
28.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003037,23376,1,003-08-0000023376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003037,,,,,,8,,,,,,,,,,,,,,
40.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003037,23377,1,003-08-0000023377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003037,,,,,,8,,,,,,,,,,,,,,
56.0,D,2021-08-18T00:00:00Z,13101,Order No 0000003037,23378,1,003-08-0000023378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003037,,,,,,8,,,,,,,,,,,,,,
50.4,D,2021-08-18T00:00:00Z,13101,Order No 0000003037,23379,1,003-08-0000023379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003037,,,,,,8,,,,,,,,,,,,,,
33.5,D,2021-08-18T00:00:00Z,13101,Order No 0000003037,23380,1,003-08-0000023380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003037,,,,,,8,,,,,,,,,,,,,,
149.99,D,2021-08-25T00:00:00Z,13101,Order No 0000003052,23444,1,003-08-0000023444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003052,,,,,,8,,,,,,,,,,,,,,
1799.88,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23458,1,003-08-0000023458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
1799.88,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23459,1,003-08-0000023459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
1799.88,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23460,1,003-08-0000023460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
1799.88,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23461,1,003-08-0000023461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
960.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23462,1,003-08-0000023462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
960.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23463,1,003-08-0000023463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
960.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23464,1,003-08-0000023464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
960.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23465,1,003-08-0000023465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
960.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23466,1,003-08-0000023466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23467,1,003-08-0000023467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23468,1,003-08-0000023468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23469,1,003-08-0000023469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23470,1,003-08-0000023470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23471,1,003-08-0000023471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23472,1,003-08-0000023472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23473,1,003-08-0000023473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23474,1,003-08-0000023474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23475,1,003-08-0000023475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23476,1,003-08-0000023476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
900.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23477,1,003-08-0000023477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
3600.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23478,1,003-08-0000023478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
3600.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23479,1,003-08-0000023479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
3600.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23480,1,003-08-0000023480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
3600.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003064,23481,1,003-08-0000023481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003064,,,,,,8,,,,,,,,,,,,,,
13.4,D,2021-08-25T00:00:00Z,13101,Order No 0000003063,23513,1,003-08-0000023513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003063,,,,,,8,,,,,,,,,,,,,,
6.7,D,2021-08-25T00:00:00Z,13101,Order No 0000003063,23514,1,003-08-0000023514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003063,,,,,,8,,,,,,,,,,,,,,
7.9,D,2021-08-25T00:00:00Z,13101,Order No 0000003063,23515,1,003-08-0000023515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003063,,,,,,8,,,,,,,,,,,,,,
7.9,D,2021-08-25T00:00:00Z,13101,Order No 0000003063,23516,1,003-08-0000023516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003063,,,,,,8,,,,,,,,,,,,,,
5.7,D,2021-08-25T00:00:00Z,13101,Order No 0000003063,23517,1,003-08-0000023517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003063,,,,,,8,,,,,,,,,,,,,,
28.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003063,23518,1,003-08-0000023518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003063,,,,,,8,,,,,,,,,,,,,,
40.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003063,23519,1,003-08-0000023519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003063,,,,,,8,,,,,,,,,,,,,,
32.0,D,2021-08-25T00:00:00Z,13101,Order No 0000003063,23520,1,003-08-0000023520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003063,,,,,,8,,,,,,,,,,,,,,
22.4,D,2021-08-25T00:00:00Z,13101,Order No 0000003063,23521,1,003-08-0000023521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003063,,,,,,8,,,,,,,,,,,,,,
67.2,D,2021-08-25T00:00:00Z,13101,Order No 0000003063,23522,1,003-08-0000023522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003063,,,,,,8,,,,,,,,,,,,,,
26.8,D,2021-08-25T00:00:00Z,13101,Order No 0000003063,23523,1,003-08-0000023523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003063,,,,,,8,,,,,,,,,,,,,,
20.1,D,2021-08-25T00:00:00Z,13101,Order No 0000003063,23524,1,003-08-0000023524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003063,,,,,,8,,,,,,,,,,,,,,
44.8,D,2021-09-01T00:00:00Z,13101,Order No 0000003068,23594,1,003-08-0000023594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003068,,,,,,9,,,,,,,,,,,,,,
1799.88,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23595,1,003-08-0000023595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
180.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23596,1,003-08-0000023596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
180.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23597,1,003-08-0000023597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23598,1,003-08-0000023598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23599,1,003-08-0000023599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23600,1,003-08-0000023600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23601,1,003-08-0000023601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23602,1,003-08-0000023602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23603,1,003-08-0000023603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
900.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23604,1,003-08-0000023604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
900.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23605,1,003-08-0000023605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
900.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23606,1,003-08-0000023606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
3600.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23607,1,003-08-0000023607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
3600.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23608,1,003-08-0000023608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
5100.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23609,1,003-08-0000023609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
3600.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003089,23610,1,003-08-0000023610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003089,,,,,,9,,,,,,,,,,,,,,
63.2,D,2021-09-01T00:00:00Z,13101,Order No 0000003088,23640,1,003-08-0000023640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003088,,,,,,9,,,,,,,,,,,,,,
39.5,D,2021-09-01T00:00:00Z,13101,Order No 0000003088,23641,1,003-08-0000023641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003088,,,,,,9,,,,,,,,,,,,,,
10.8,D,2021-09-01T00:00:00Z,13101,Order No 0000003088,23642,1,003-08-0000023642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003088,,,,,,9,,,,,,,,,,,,,,
16.2,D,2021-09-01T00:00:00Z,13101,Order No 0000003088,23643,1,003-08-0000023643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003088,,,,,,9,,,,,,,,,,,,,,
17.1,D,2021-09-01T00:00:00Z,13101,Order No 0000003088,23644,1,003-08-0000023644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003088,,,,,,9,,,,,,,,,,,,,,
5.6,D,2021-09-01T00:00:00Z,13101,Order No 0000003088,23645,1,003-08-0000023645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003088,,,,,,9,,,,,,,,,,,,,,
32.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003088,23646,1,003-08-0000023646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003088,,,,,,9,,,,,,,,,,,,,,
56.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003088,23647,1,003-08-0000023647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003088,,,,,,9,,,,,,,,,,,,,,
33.5,D,2021-09-01T00:00:00Z,13101,Order No 0000003088,23648,1,003-08-0000023648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003088,,,,,,9,,,,,,,,,,,,,,
33.5,D,2021-09-01T00:00:00Z,13101,Order No 0000003088,23649,1,003-08-0000023649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ZZZ999 / Order No 0000003088,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-01T00:00:00Z,13101,Order No 0000003219,24332,1,003-08-0000024332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003219,,,,,,9,,,,,,,,,,,,,,
299.98,D,2021-09-08T00:00:00Z,13101,Order No 0000003108,23700,1,003-08-0000023700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003108,,,,,,9,,,,,,,,,,,,,,
599.96,D,2021-09-08T00:00:00Z,13101,Order No 0000003109,23701,1,003-08-0000023701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003109,,,,,,9,,,,,,,,,,,,,,
599.96,D,2021-09-08T00:00:00Z,13101,Order No 0000003110,23702,1,003-08-0000023702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003110,,,,,,9,,,,,,,,,,,,,,
1799.88,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23721,1,003-08-0000023721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
1799.88,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23722,1,003-08-0000023722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
1799.88,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23723,1,003-08-0000023723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
1799.88,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23724,1,003-08-0000023724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
1799.88,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23725,1,003-08-0000023725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
1799.88,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23726,1,003-08-0000023726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
1799.88,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23727,1,003-08-0000023727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
180.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23728,1,003-08-0000023728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23729,1,003-08-0000023729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23730,1,003-08-0000023730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23731,1,003-08-0000023731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23732,1,003-08-0000023732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23733,1,003-08-0000023733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
960.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23734,1,003-08-0000023734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
900.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23735,1,003-08-0000023735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
900.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23736,1,003-08-0000023736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
1200.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23737,1,003-08-0000023737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
900.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23738,1,003-08-0000023738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
900.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23739,1,003-08-0000023739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
900.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23740,1,003-08-0000023740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
900.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23741,1,003-08-0000023741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
900.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23742,1,003-08-0000023742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
900.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23743,1,003-08-0000023743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
3600.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23744,1,003-08-0000023744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
3600.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23745,1,003-08-0000023745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
3600.0,D,2021-09-08T00:00:00Z,13101,Order No 0000003123,23746,1,003-08-0000023746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI / ABC001 / Order No 0000003123,,,,,,9,,,,,,,,,,,,,,
